user_id,N_cards,N_notes,N_decks,N_presets,mem_bytes
6861,1932,1932,17,1,33954304
167,1931,1931,18,1,33954304
6693,1918,1918,25,7,33928192
1592,1913,1913,34,1,33919488
9502,2421,1756,24,1,33906432
9686,1941,1941,5,1,33902080
3056,1940,1940,3,1,33849856
2589,1940,1940,2,2,33845504
8553,1914,1914,28,1,33832448
3999,1940,1940,2,1,33832448
7234,2095,1859,22,3,33823744
6458,1897,1862,69,1,33793280
1321,1832,1832,107,1,33780224
7511,1936,1936,1,2,33758464
7981,1935,1935,2,1,33745408
2217,1918,1918,18,1,33728000
2035,2220,1801,29,1,33706240
131,2527,1698,25,1,33627904
8863,1890,1889,39,1,33593088
5242,1925,1925,2,1,33571328
2398,1922,1922,4,1,33553920
9963,1919,1919,4,4,33540864
3412,1909,1909,13,4,33523456
1493,1895,1887,33,2,33497344
4208,2068,1838,26,1,33475584
3101,1892,1892,29,1,33466880
5468,2002,1691,151,1,33445120
3729,1913,1912,6,1,33419008
9926,1888,1888,30,1,33414656
5092,1907,1907,8,3,33388544
6359,2874,1575,16,1,33375488
899,1794,1768,141,1,33371136
2364,2780,1622,4,1,33371136
1863,1936,1808,75,1,33362432
6115,1734,1730,184,1,33362432
6479,2501,1674,32,2,33336320
921,1870,1866,46,1,33327616
1567,1839,1828,81,2,33318912
4354,2176,1756,45,2,33218816
9879,1908,1873,22,3,33192704
2677,2445,1693,24,1,33188352
7048,2254,1761,20,1,33175296
8901,1796,1796,106,1,33136128
7779,1909,1887,8,1,33110016
4608,1899,1899,1,1,33101312
1681,1809,1807,92,1,33092608
5586,2344,1744,3,3,33075200
1164,1893,1893,5,1,33066496
2995,2871,1483,68,1,33066496
3904,1875,1875,22,2,33062144
1969,1886,1886,10,1,33031680
6337,1938,1875,5,1,33027328
8591,1928,1762,92,1,33022976
1248,1862,1862,32,1,32996864
5844,1893,1893,1,1,32996864
8659,1877,1877,16,1,32979456
216,2994,1490,25,1,32944640
1728,2925,1493,40,1,32944640
7229,1887,1887,3,2,32940288
9947,1852,1811,63,7,32905472
3335,1837,1836,51,2,32892416
9624,1818,1818,69,1,32875008
9019,1879,1879,7,1,32857600
9763,1881,1881,4,2,32853248
1109,1964,1847,7,1,32809728
2406,1881,1881,2,1,32805376
7399,2595,1635,7,1,32787968
2826,1879,1879,2,1,32770560
879,1849,1849,31,1,32753152
1824,1790,1790,89,2,32748800
3844,1796,1796,82,1,32718336
8194,1848,1848,29,1,32700928
4080,1808,1808,69,1,32700928
1006,1882,1835,28,3,32687872
7993,2543,1607,34,1,32666112
1085,1882,1841,23,1,32653056
581,1818,1818,56,1,32648704
3430,2950,1504,5,1,32587776
342,1944,1646,147,1,32535552
5775,2655,1590,10,2,32526848
1118,1863,1863,3,1,32509440
8162,1835,1794,59,1,32461568
3008,1777,1777,85,1,32439808
3368,2268,1702,17,1,32413696
1792,1851,1851,9,1,32404992
1267,1851,1851,9,1,32404992
9747,2271,1680,26,8,32387584
321,1853,1853,3,4,32374528
7577,1856,1856,1,1,32352768
2466,1841,1841,14,3,32344064
4629,2143,1734,19,1,32322304
4856,1849,1849,6,1,32317952
4466,1847,1847,7,1,32300544
4263,1851,1851,2,2,32296192
414,1818,1745,89,1,32270080
1738,3756,1211,5,1,32270080
9743,1834,1834,12,7,32239616
2681,1957,1783,23,1,32222208
9724,1755,1755,92,1,32178688
7879,1837,1837,10,1,32178688
3595,2344,1655,19,1,32165632
7781,2243,1700,10,1,32156928
5796,2288,1626,53,1,32135168
7371,3149,1359,36,1,32100352
4756,1840,1840,2,1,32091648
3857,2927,1464,12,1,32087296
87,1824,1824,11,2,31982848
3270,1654,1654,179,1,31934976
5625,1789,1789,44,1,31934976
6143,2532,1591,6,1,31921920
3840,1801,1797,34,1,31917568
3111,1738,1738,94,1,31917568
8312,1832,1829,1,1,31895808
38,2272,1670,9,2,31887104
3785,1826,1826,2,2,31860992
701,3041,1419,4,1,31856640
9572,1792,1792,36,1,31847936
8153,1768,1767,60,1,31834880
1843,1823,1820,4,1,31791360
8176,2764,1503,6,1,31782656
27,1873,1786,16,1,31773952
6618,2645,1534,11,2,31769600
9028,1952,1717,46,1,31739136
2043,1809,1809,12,1,31726080
5306,1817,1817,3,1,31708672
3943,2275,1642,18,1,31678208
4203,1754,1754,63,1,31656448
7630,1792,1792,24,2,31652096
7182,1995,1756,1,1,31652096
5276,2308,1646,5,1,31647744
592,1811,1811,5,1,31639040
8269,1733,1680,118,4,31595520
1512,1812,1812,1,1,31586816
6879,1798,1794,15,1,31534592
3049,1808,1808,1,1,31517184
4582,1596,1596,209,1,31447552
4211,1777,1774,30,1,31443200
4308,1795,1795,9,1,31430144
1526,1734,1734,70,1,31430144
5350,1779,1779,25,1,31430144
1811,1800,1800,1,1,31377920
2878,1781,1777,23,1,31377920
5907,1780,1746,46,1,31369216
5133,2869,1439,4,1,31369216
9888,1798,1798,2,1,31360512
7397,1700,1700,100,1,31360512
9054,1819,1769,18,1,31351808
8472,1747,1747,52,1,31343104
7213,1787,1787,11,1,31325696
8675,2254,1622,17,1,31308288
2994,1786,1781,11,1,31243008
9416,1808,1782,4,1,31229952
6650,1800,1734,39,2,31190784
9008,2330,1596,3,2,31068928
884,2533,1524,5,1,31034112
5858,1744,1744,36,1,31012352
505,1756,1756,21,1,30960128
7113,1755,1755,22,1,30960128
2978,1774,1774,2,1,30942720
74,2802,954,360,1,30942720
3427,2814,1407,16,2,30934016
8122,1741,1736,37,1,30912256
5310,1806,1747,12,1,30903552
839,1760,1756,14,4,30894848
6904,2768,1423,12,2,30873088
5063,1753,1753,18,1,30855680
3244,1751,1740,25,1,30799104
2126,2731,1429,8,5,30759936
7427,1918,1701,7,1,30703360
9322,1877,1398,244,1,30694656
7814,2102,1585,46,1,30668544
2931,1690,1690,68,2,30642432
3561,1731,1731,26,2,30625024
9700,1794,1706,29,1,30611968
1199,2662,1449,4,1,30598912
740,1737,1736,19,2,30594560
6761,1754,1754,1,1,30577152
7060,1700,1700,52,1,30524928
2549,1690,1690,57,7,30516224
5486,2263,1566,9,1,30477056
7741,2725,1394,19,1,30416128
9375,2529,1470,11,1,30416128
5671,1841,1687,14,1,30307328
5762,1590,1590,148,1,30281216
6602,1620,1617,115,1,30189824
2861,1729,1729,2,1,30159360
1070,1717,1717,13,1,30141952
7139,1852,1590,73,1,30115840
9176,1712,1712,15,1,30089728
9603,2239,1534,16,1,30076672
1121,2033,1619,3,1,30063616
3636,1708,1702,22,1,30063616
5419,1700,1700,25,1,30054912
4276,1716,1716,9,1,30054912
9815,1719,1719,3,1,30002688
7581,1843,1574,80,1,29989632
1047,1692,1692,28,1,29967872
3391,1741,1669,33,1,29967872
6589,1680,1680,40,1,29967872
5062,1700,1700,19,1,29950464
1645,1716,1716,2,2,29946112
3226,1628,1628,90,1,29933056
282,2679,1341,41,1,29906944
8195,1615,1606,106,1,29867776
3795,1706,1706,7,1,29846016
1748,2647,1376,18,1,29824256
4715,1714,1702,6,1,29811200
3597,1713,1702,5,1,29789440
313,2644,1382,11,2,29780736
3764,2723,1362,4,1,29728512
1762,1859,1630,19,1,29728512
9785,1819,1666,1,1,29711104
516,1535,1535,170,1,29706752
2021,1695,1695,8,3,29698048
4040,1684,1683,21,1,29693696
9774,1709,1647,40,2,29676288
5732,2233,1522,2,1,29650176
6688,2943,1111,132,2,29650176
3860,1691,1691,6,3,29593600
2633,1668,1668,30,1,29584896
8806,1650,1650,45,1,29532672
1900,1677,1677,18,1,29532672
4133,1658,1658,36,1,29515264
2017,1624,1624,69,1,29497856
1517,1669,1669,23,1,29480448
2886,1649,1649,43,1,29480448
3410,1689,1689,1,1,29445632
9934,1682,1682,8,1,29445632
8920,1658,1658,32,1,29445632
6547,1618,1618,68,5,29428224
8581,1745,1600,52,1,29415168
8797,1671,1671,17,1,29410816
9694,1636,1636,48,1,29341184
4635,2932,1254,10,1,29332480
5432,1918,1508,71,1,29297664
6523,2204,1484,16,2,29284608
2273,2463,1340,60,1,29284608
7544,1618,1618,60,1,29236736
9312,1703,1632,28,1,29232384
8485,1670,1670,6,1,29201920
401,1883,1592,11,1,29197568
7754,2267,1453,14,7,29184512
8666,1719,1654,3,2,29167104
3647,2760,1305,4,2,29158400
5127,1656,1656,17,1,29149696
7405,1748,1614,22,5,29140992
2763,1633,1633,36,5,29132288
2083,1659,1659,12,1,29114880
3723,1668,1668,2,1,29097472
2564,1659,1659,8,1,29045248
9209,2664,1332,2,1,29045248
9752,1651,1651,14,1,29010432
5380,1563,1563,102,1,29010432
1487,1654,1654,10,2,29006080
2496,1657,1657,7,1,28993024
9068,1656,1656,3,1,28905984
2904,1647,1647,10,1,28871168
400,1637,1637,19,1,28853760
6076,1646,1646,9,1,28836352
334,1615,1615,40,1,28836352
8186,2475,1371,6,1,28801536
2626,1765,1597,10,2,28744960
7792,1624,1624,25,1,28731904
3862,1655,1639,5,2,28727552
3516,1609,1609,39,1,28714496
9214,1395,1393,254,1,28705792
326,1646,1646,1,1,28697088
7017,1646,1646,1,1,28697088
7663,1384,1381,265,1,28692736
7067,2120,1473,11,2,28688384
3797,1633,1633,13,1,28679680
3978,2357,1406,1,1,28657920
2534,1603,1603,39,1,28610048
5528,1638,1638,1,1,28557824
5017,2441,1318,37,4,28540416
7616,2579,1298,19,1,28527360
1278,1630,1630,5,4,28527360
8526,1732,1584,16,1,28523008
2795,1556,1556,69,7,28392448
2020,1675,1608,4,1,28379392
4828,1626,1626,1,1,28348928
5508,1575,1575,52,1,28348928
2138,1546,1485,125,1,28318464
2295,1917,1485,32,1,28314112
5473,1606,1606,19,1,28314112
4017,1570,1570,54,1,28296704
4800,1617,1617,2,1,28209664
8606,1891,1517,6,1,28166144
4450,2449,1317,16,1,28157440
1111,1641,1539,49,4,28153088
2018,1552,1521,85,1,28118272
8147,2535,1300,4,1,28100864
6622,2653,1243,16,2,28092160
9852,1683,1582,4,1,28074752
8835,1607,1607,3,1,28052992
8284,1605,1605,2,1,28000768
9505,1603,1603,3,1,27983360
9348,1543,1543,63,1,27983360
9253,1599,1599,6,1,27965952
3298,3126,1081,12,2,27965952
407,2263,1371,6,2,27891968
7445,1574,1547,44,1,27839744
8230,2448,1261,40,1,27839744
9709,1567,1566,31,1,27831040
337,1574,1574,21,1,27791872
1262,1594,1585,6,1,27761408
2942,1576,1576,17,1,27757056
5426,1521,1521,72,1,27757056
2986,1581,1581,11,1,27739648
7080,1553,1553,39,1,27739648
3921,2536,1268,3,1,27670016
9085,1696,1508,32,2,27665664
1422,1719,1496,31,6,27643904
454,1556,1556,29,1,27617792
7250,1878,1482,3,2,27613440
5311,2149,1359,28,1,27609088
6255,1564,1564,20,1,27600384
9232,1582,1578,3,2,27578624
4131,2622,1231,3,1,27561216
6582,1580,1580,1,1,27548160
2605,2500,1272,1,1,27530752
4207,1576,1576,4,1,27530752
9883,1539,1460,99,1,27508992
7263,1593,1558,9,2,27469824
662,1633,1525,24,1,27461120
9887,1574,1574,2,1,27461120
6742,1648,1526,19,1,27452416
7635,1568,1568,3,4,27413248
5594,1722,1483,25,8,27408896
3820,2479,1265,3,2,27395840
7034,1574,1562,5,2,27369728
3848,1760,1486,13,4,27352320
6842,1545,1540,28,1,27343616
8392,1778,1467,24,1,27334912
7939,1504,1504,64,1,27321856
2503,1638,1540,3,1,27313152
8168,1815,1434,35,3,27282688
4904,1503,1503,60,2,27247872
6030,2488,1244,8,1,27234816
9321,1668,1510,13,1,27226112
7970,1549,1549,12,1,27200000
7323,1511,1511,49,1,27182592
2403,1505,1505,55,1,27182592
1462,1312,1312,248,1,27182592
6091,1538,1538,21,1,27165184
2243,1698,1503,6,1,27143424
1499,1811,1449,18,1,27139072
1054,1539,1539,17,1,27112960
1643,2321,1296,2,1,27082496
7579,1547,1547,7,1,27078144
8829,1539,1538,15,1,27065088
1858,1544,1544,8,2,27056384
2103,1543,1543,9,1,27043328
197,2094,1361,7,2,27043328
4909,1550,1550,1,1,27025920
2098,1549,1549,2,1,27025920
1153,1415,1415,133,1,26973696
9955,1545,1545,1,1,26938880
4098,2318,1283,3,2,26930176
8608,1516,1516,29,1,26921472
5481,1530,1530,14,1,26904064
5706,1528,1528,15,2,26899712
3269,1526,1521,21,1,26891008
1324,1542,1542,1,1,26886656
3014,2111,1308,34,1,26882304
6332,1479,1440,93,1,26882304
804,1473,1471,71,1,26877952
4008,1872,1364,50,1,26851840
8524,2196,1314,5,2,26838784
6735,1376,1376,164,1,26834432
7647,1451,1451,89,1,26834432
6560,1651,1493,7,1,26825728
714,2452,1226,7,1,26825728
1855,1618,1503,7,1,26812672
5269,1515,1514,23,1,26786560
2741,1696,1291,143,1,26751744
2809,1468,1468,67,1,26747392
7338,1534,1534,1,1,26747392
3948,1528,1528,6,2,26743040
4519,2395,1198,36,1,26716928
5705,1509,1509,24,1,26712576
6606,1528,1528,3,1,26677760
9707,1428,1428,101,1,26642944
4452,2571,1174,4,3,26638592
6927,2382,1239,2,1,26603776
4327,3584,815,19,1,26595072
645,1587,1488,12,1,26568960
9816,1522,1522,1,1,26538496
7239,1453,1436,82,1,26525440
8190,1496,1481,37,1,26516736
1993,1578,1406,71,1,26486272
2636,1518,1518,2,1,26486272
7407,2419,1210,7,1,26473216
1676,1666,1452,11,2,26438400
6825,2474,1186,6,5,26434048
9434,1452,1452,64,1,26416640
6667,1490,1490,23,1,26364416
6207,2001,1340,7,1,26351360
8624,1669,1450,7,1,26342656
8620,1562,1462,24,1,26329600
2695,1506,1506,3,1,26294784
9082,1493,1493,13,1,26242560
1886,1828,1395,2,1,26229504
6009,2320,1184,37,1,26225152
7869,1491,1452,42,1,26203392
224,1501,1501,1,2,26185984
9213,1497,1494,7,2,26181632
4699,1501,1501,1,1,26172928
2442,1500,1500,1,2,26168576
6180,1551,1459,19,2,26168576
1700,1375,1375,126,1,26155520
2352,1472,1472,25,4,26125056
3506,1495,1495,3,1,26103296
4453,1782,1394,5,2,26081536
4076,2299,1189,30,1,26077184
6682,1490,1490,4,1,26033664
9454,2169,1255,6,6,26020608
746,1629,1408,29,1,26003200
9659,1422,1422,70,1,25998848
7028,1458,1458,33,1,25981440
483,1490,1490,1,1,25981440
7653,1849,1352,11,1,25916160
1776,1483,1483,2,1,25876992
1525,1480,1480,3,1,25842176
8865,1409,1409,73,1,25824768
8082,1469,1469,9,3,25781248
5636,1582,1340,77,1,25746432
4960,2366,1169,7,1,25707264
6887,1989,1300,3,1,25707264
3957,1474,1474,1,1,25702912
3296,2195,1230,3,1,25689856
7600,1687,1383,15,1,25685504
8576,1473,1473,1,1,25685504
232,1441,1441,32,1,25668096
7931,1457,1457,14,1,25633280
6182,2008,1245,35,1,25628928
4484,1922,1316,3,1,25624576
250,2041,1275,3,1,25607168
4645,2336,1168,6,1,25546240
2040,1464,1464,1,2,25541888
4049,1459,1459,6,1,25528832
1966,1763,1348,12,1,25507072
3451,1434,1433,29,1,25480960
7749,1455,1447,10,4,25463552
8761,1456,1456,5,1,25459200
72,1397,1395,65,1,25450496
4898,1452,1452,7,1,25424384
6351,1437,1437,21,1,25406976
8049,1562,1380,32,1,25398272
8171,1456,1456,1,1,25389568
4953,1436,1430,24,1,25363456
4529,1453,1453,1,1,25337344
793,1715,1286,54,1,25219840
3071,1446,1442,4,1,25215488
8184,1418,1418,28,1,25198080
794,1348,1348,98,1,25198080
6063,2424,1102,12,3,25198080
1947,1414,1410,34,1,25180672
7992,1440,1440,2,1,25128448
3379,1170,1170,271,1,25111040
9313,1420,1420,18,1,25058816
3826,1473,1393,25,1,25058816
7204,1450,1432,1,1,25050112
1050,1388,1388,49,1,25041408
6014,1450,1390,31,2,25037056
2599,1363,1358,77,1,25028352
8580,1434,1434,1,2,25019648
1660,1388,1388,47,1,25006592
6420,2108,1181,22,1,25002240
8683,1417,1417,17,1,24989184
9844,1463,1396,18,4,24971776
4010,1424,1424,9,1,24971776
6233,1431,1431,1,1,24954368
9000,1519,1382,12,6,24954368
7411,1430,1430,1,1,24936960
5808,1695,1319,17,2,24932608
8523,1400,1400,29,1,24902144
147,1438,1394,20,5,24884736
2141,1401,1401,26,1,24867328
8905,1409,1409,16,1,24832512
2646,1423,1423,2,1,24832512
3875,1246,1246,179,1,24832512
8570,2897,927,5,1,24823808
6826,1409,1375,40,1,24806400
5893,1401,1401,22,1,24797696
9942,1416,1416,6,2,24793344
51,1373,1361,57,1,24762880
7875,1420,1420,1,1,24762880
1303,2265,1133,4,1,24745472
4309,1550,1338,28,1,24728064
1554,1258,1231,180,1,24706304
7093,1416,1416,1,1,24693248
9806,2264,1132,2,1,24693248
6703,2156,1159,8,1,24680192
1075,1415,1415,1,1,24675840
9740,1415,1415,1,1,24675840
4775,1413,1413,2,1,24658432
5615,1975,1211,7,3,24580096
624,1393,1393,12,1,24484352
1945,1874,1234,8,4,24471296
8084,1402,1402,1,1,24449536
5693,1370,1370,33,1,24449536
4942,1398,1398,4,1,24432128
7527,1398,1398,2,2,24410368
8017,1638,1315,3,3,24401664
6027,1454,1377,3,1,24384256
8965,1396,1396,2,2,24375552
8997,1391,1391,6,1,24345088
5548,1318,1318,79,1,24345088
596,1393,1393,4,1,24345088
2164,2178,1091,34,1,24340736
4339,1721,1263,18,2,24332032
6470,1359,1359,37,1,24327680
3872,1378,1349,39,1,24314624
552,2228,1114,2,1,24301568
6960,1377,1377,17,1,24292864
5367,1375,1375,17,1,24258048
6068,1653,1300,3,1,24244992
8572,1308,1308,82,2,24236288
7651,1879,1138,65,1,24192768
3728,1439,1358,10,1,24192768
2475,1382,1382,6,1,24188416
4292,1347,1286,86,1,24175360
9254,2010,1158,16,1,24171008
2616,1509,1286,44,1,24149248
2174,2364,896,121,2,24131840
8573,1332,1332,51,2,24114432
1647,1337,1337,46,1,24101376
3499,2155,1048,56,2,24075264
7512,2152,1076,35,1,24049152
8477,1370,1370,10,1,24049152
8613,2202,1101,3,1,24036096
5660,1376,1376,2,2,24027392
5113,1918,1188,7,2,24018688
2846,1418,1347,13,1,24009984
7416,1374,1374,3,1,23996928
5331,2309,1055,7,1,23970816
8040,1330,1328,47,1,23970816
2715,1373,1373,2,1,23962112
4769,1445,1325,18,2,23940352
8632,1359,1359,13,1,23909888
2265,1368,1368,3,2,23905536
315,1202,1192,175,3,23892480
1216,1337,1326,39,1,23835904
6114,1357,1357,10,1,23822848
9874,1355,1355,11,2,23818496
3416,1365,1365,1,2,23818496
8032,2160,1098,2,1,23796736
5452,1323,1322,43,1,23792384
3487,1361,1361,4,1,23788032
3961,1351,1351,12,1,23753216
8083,1360,1360,2,2,23748864
7039,1332,1332,29,1,23718400
7883,1356,1356,5,1,23718400
5448,1358,1358,2,1,23700992
664,1361,1330,21,1,23679232
441,1212,1212,146,1,23666176
4206,1297,1297,59,1,23631360
3503,1341,1341,13,2,23609600
5704,1352,1352,2,2,23609600
5703,1540,1290,2,1,23605248
5912,1333,1333,21,1,23596544
7761,1338,1338,16,1,23596544
3676,1351,1351,2,1,23579136
535,1551,1261,19,1,23570432
8264,1343,1343,8,1,23544320
8804,1589,1261,7,1,23526912
3075,1231,1231,117,1,23492096
8714,1551,1165,86,1,23483392
9166,1482,1260,32,1,23483392
2834,1317,1317,30,1,23474688
6300,1344,1344,2,1,23457280
5697,1331,1331,15,1,23457280
6128,1343,1343,2,1,23439872
7569,1332,1332,13,1,23439872
5609,1342,1342,2,2,23435520
3052,1362,1324,10,1,23413760
5753,1342,1342,1,1,23405056
6218,1309,1309,33,1,23387648
1838,1874,1128,27,1,23378944
7895,1230,1230,111,1,23370240
3672,2106,1078,2,1,23300608
5524,2061,1085,7,1,23283200
3209,1344,1305,21,1,23278848
4102,1322,1322,13,1,23265792
9020,1403,1278,25,1,23252736
6205,1135,1135,198,1,23230976
9958,1812,1141,17,1,23104768
3991,1316,1313,11,2,23100416
3012,1292,1292,33,1,23091712
5400,1323,1323,1,2,23087360
2358,1318,1318,6,1,23074304
900,1500,1240,18,1,23056896
3205,1279,1279,41,3,23030784
9474,1316,1316,4,1,23004672
203,1313,1313,4,4,22991616
5580,1268,1268,51,1,22987264
6713,1354,1266,31,1,22987264
8085,1276,1276,43,1,22987264
8682,1292,1292,27,1,22987264
9950,1480,1213,39,1,22982912
9650,1317,1317,1,1,22969856
2084,1507,1239,11,1,22952448
5814,1314,1314,2,1,22935040
5145,1288,1288,27,1,22917632
9619,1314,1314,1,1,22917632
3198,1533,1208,24,3,22913280
4338,1307,1307,6,1,22882816
4673,3771,476,11,3,22869760
9952,1835,1128,6,2,22856704
5974,1268,1268,43,1,22848000
373,1377,1273,12,1,22848000
6135,2299,849,99,1,22839296
195,1682,1133,38,1,22800128
7144,1306,1306,1,1,22778368
955,2037,1054,7,1,22774016
4992,1888,1092,14,2,22756608
9369,1300,1300,5,1,22743552
6733,1303,1290,10,3,22739200
1388,1294,1294,10,1,22726144
7782,2343,945,7,4,22721792
5434,1286,1241,51,1,22713088
4320,1301,1301,2,1,22708736
4137,1301,1301,1,1,22691328
1532,1305,1245,41,1,22673920
9914,1296,1296,4,2,22669568
7037,1295,1295,5,1,22656512
6175,1281,1280,17,4,22647808
9685,1286,1286,11,1,22604288
8025,1283,1283,13,1,22586880
427,1294,1294,2,1,22586880
7064,1538,1210,3,1,22569472
2297,1506,1215,4,5,22565120
1814,1510,1195,20,1,22547712
1317,1187,1176,114,1,22530304
1698,1291,1291,1,1,22517248
1744,1322,1272,7,1,22508544
3986,1249,1249,42,1,22499840
1009,1290,1290,1,1,22499840
908,1271,1271,18,1,22465024
7476,1285,1285,3,2,22460672
3372,1279,1279,9,1,22447616
8404,1278,1278,9,2,22443264
8796,2287,946,5,1,22417152
1087,1277,1277,9,1,22412800
1069,1293,1269,8,1,22360576
1531,1249,1249,33,1,22343168
3755,1295,1249,18,1,22282240
8713,1268,1268,8,1,22238720
5137,2036,1018,3,1,22230016
7770,1257,1257,18,1,22221312
4806,2040,990,22,1,22212608
1781,1216,1215,59,1,22208256
5897,1266,1266,8,1,22203904
7349,1325,1234,14,1,22147328
7960,1269,1269,1,1,22134272
5631,1425,1163,41,1,22125568
1242,1870,1037,20,1,22051584
5971,1260,1180,63,1,22012416
8101,1218,1218,45,1,22012416
1011,1203,1183,74,1,21995008
4637,1261,1261,1,1,21995008
9133,1222,1222,39,1,21977600
3745,1228,1228,32,1,21960192
8626,1200,1200,60,1,21960192
8811,1257,1257,2,1,21942784
4189,1258,1258,1,1,21942784
5791,1180,1180,78,1,21925376
255,1409,1186,15,1,21903616
6066,1240,1240,15,1,21873152
5829,1233,1210,39,1,21868800
8182,1253,1253,1,1,21855744
4546,1294,1191,37,1,21851392
6654,1805,1052,13,1,21842688
2767,1230,1230,23,1,21838336
6770,1599,1106,22,1,21807872
7996,1245,1245,6,1,21803520
2227,2655,777,4,1,21794816
445,1245,1245,1,1,21716480
3437,2035,971,5,4,21686016
5458,1243,1243,1,1,21681664
4012,1235,1235,7,1,21646848
10000,1216,1216,15,15,21638144
7164,1210,1210,30,1,21612032
4273,1219,1178,50,1,21581568
3912,1279,1202,16,1,21564160
8169,1220,1220,17,1,21559808
345,1236,1227,7,2,21559808
8262,1375,1121,50,2,21529344
3758,1233,1233,1,1,21507584
2566,1208,1208,26,1,21507584
3664,1222,1222,11,1,21490176
3823,1223,1223,10,1,21490176
7555,1249,1118,81,1,21468416
5022,1217,1217,14,1,21455360
5338,1222,1222,5,1,21385728
4271,1171,1171,56,1,21385728
6485,1208,1208,18,1,21368320
9623,1218,1218,7,1,21350912
6613,1223,1223,1,1,21333504
1147,2159,904,4,3,21320448
2802,1174,1174,49,1,21316096
5789,1186,1186,35,1,21281280
6333,1220,1220,1,1,21281280
438,1223,1208,8,2,21272576
9902,1219,1219,1,1,21263872
1628,1376,1118,37,1,21255168
2896,1218,1218,1,1,21246464
9981,1945,973,3,1,21246464
4370,1160,1160,57,1,21211648
6976,1205,1205,12,1,21211648
9234,1184,1184,31,3,21202944
6281,1119,1119,97,1,21194240
8827,1622,1073,5,1,21181184
8103,1212,1212,3,1,21176832
8296,1160,1159,55,2,21176832
810,1172,1172,43,1,21176832
9195,1214,1214,1,1,21176832
9247,1230,1189,14,1,21146368
6478,1448,1120,9,4,21146368
5284,1173,1102,93,1,21137664
9450,1207,1207,4,1,21107200
6322,1291,1175,6,1,21089792
2298,1874,981,5,1,21076736
8422,1180,1180,29,1,21072384
2614,1233,1188,9,2,21072384
5019,1176,1176,33,1,21072384
8794,1124,1124,82,3,21046272
7049,1178,1174,32,1,21037568
211,1323,1145,17,1,21028864
1503,1172,1172,30,1,20950528
300,1322,1087,52,2,20889600
8546,1716,1022,2,1,20872192
770,1193,1193,4,1,20863488
3609,1195,1195,2,1,20863488
7281,1229,1173,8,2,20841728
5862,1248,1090,66,1,20837376
6563,1192,1192,3,1,20828672
7174,1192,1192,3,1,20828672
4701,1178,1178,13,1,20759040
8707,1214,1182,1,1,20759040
9943,1388,1110,11,1,20750336
7481,1182,1182,8,1,20741632
9336,1187,1187,2,1,20724224
7851,1864,932,24,1,20724224
756,1174,1174,15,1,20724224
8344,1163,1161,27,1,20715520
2621,1171,1164,22,1,20702464
7310,1882,949,4,2,20689408
106,1143,1143,39,1,20602368
1336,1177,1177,1,1,20532736
885,1171,1171,5,3,20524032
3475,1143,1134,40,1,20502272
4430,1115,1115,61,1,20497920
2799,2090,866,3,1,20480512
7451,2067,869,4,2,20450048
4545,1417,1076,10,1,20415232
7585,1631,1005,7,1,20367360
2276,1181,1149,10,3,20367360
7762,1165,1165,2,1,20341248
156,1168,1155,8,1,20328192
4229,1084,1084,81,2,20319488
2981,1162,1162,1,1,20271616
7068,1157,1157,3,1,20219392
9096,1150,1150,5,2,20145408
187,1119,1119,36,1,20132352
4850,1846,923,1,1,20128000
376,1358,1054,23,1,20097536
7173,1675,904,56,1,20093184
1428,1637,933,43,1,20080128
482,1127,1109,36,3,20062720
9469,1113,1113,37,1,20045312
5147,962,962,185,1,19993088
7413,1137,1137,9,1,19975680
6951,1167,1018,89,1,19945216
2766,1120,1120,24,1,19940864
5519,1317,1081,3,1,19923456
1130,1684,940,15,3,19914752
2734,1122,1122,19,1,19888640
223,1493,1019,2,1,19862528
1774,1117,1117,22,1,19853824
5787,1726,878,48,1,19836416
9787,1051,1049,88,1,19827712
7432,1134,1134,3,1,19819008
5252,2165,775,12,1,19775488
6731,1249,1088,6,1,19771136
6564,1089,1032,86,1,19736320
7346,1333,1046,14,1,19727616
8893,1700,850,69,1,19723264
1115,1093,1093,37,3,19723264
4283,1122,1122,9,1,19714560
7785,1068,1068,60,1,19662336
3955,1124,1124,3,2,19657984
9751,1115,1115,12,1,19644928
4031,1466,982,23,2,19640576
150,1176,1106,3,1,19636224
7733,1105,1083,38,1,19636224
7615,1465,988,19,1,19631872
5504,1149,1112,4,2,19627520
151,1333,1004,38,1,19597056
9292,1121,1121,3,1,19592704
4840,1100,1100,24,1,19592704
4966,989,984,137,1,19562240
763,1115,1100,18,1,19553536
2080,1082,1082,39,2,19553536
5176,1135,1108,6,2,19549184
8297,1521,984,3,1,19544832
1273,1002,1002,118,1,19523072
5627,1960,837,2,1,19518720
9912,1118,1118,1,1,19505664
1909,1122,1108,6,1,19479552
2798,1114,1113,4,1,19475200
957,1748,882,17,1,19444736
7999,1208,1063,15,1,19422976
2307,1081,1081,33,1,19418624
8649,1107,1107,6,1,19401216
7856,1110,1110,3,1,19401216
7795,1298,1020,20,2,19353344
2856,1062,1062,48,1,19348992
7656,1089,1089,21,1,19348992
5929,1039,1035,73,1,19331584
8890,1106,1106,2,1,19314176
7729,1109,1090,12,1,19292416
1712,981,981,125,1,19279360
3942,1100,1100,4,1,19244544
704,1483,943,23,2,19205376
3958,1097,1097,2,3,19183616
9479,1215,1057,3,2,19179264
